row_index,listing_id
19025,13710241
19026,1371031945334815191
19027,1371041060074320433
19028,1371047793384080674
19029,1371048723133622394
19030,1371071771418945091
19031,1371081482469405244
19032,13710986
19033,13711175
19034,1371118336223580705
19035,1371135795966996895
19036,1371153425027349222
19037,1371163
19038,1371175580662686387
19039,1371205
19040,1371214692587497208
19041,1371229
19042,1371229679437415826
19043,1371229893448931497
19044,1371230093810559151
19045,1371230154138857542
19046,1371233476227465323
19047,1371234792928417689
19048,1371243776626861688
19049,1371244988678031165
19050,1371251226620285950
19051,1371254472974102519
19052,1371261
19053,1371263069278358244
19054,13712672
19055,1371269594367247639
19056,1371278301551456629
19057,1371286358652747935
19058,137129
19059,1371304914874809456
19060,1371308803989805967
19061,1371311416080431998
19062,1371314441219636500
19063,1371355486158884812
19064,1371372152617353917
19065,1371379917589107703
19066,1371392240777230142
19067,1371405170880782768
19068,1371413971843463288
19069,1371415226202480510
19070,13714981
19071,1371547614518810385
19072,1371548873782683846
19073,13715525
19074,1371654141812438822
19075,1371681
19076,13716877
19077,1371705771098927740
19078,1371734
19079,1371759780031174612
19080,1371804846045849955
19081,1371813492573128550
19082,1371814357459821082
19083,1371815357368713494
19084,1371831
19085,1371832369085443572
19086,1371836152398598485
19087,1371848553366870224
19088,1371857597662700056
19089,1371859139238623918
19090,1371873620646013189
19091,1371887561621320373
19092,1371897879700603120
19093,1371897911312349771
19094,1371901314181995777
19095,1371905080402727346
19096,1371908989755690626
19097,1371909945643841987
19098,1371916849663510594
19099,1371940879817260747
19100,1371947068420378880
19101,1371987586858234325
19102,1371987964064881899
19103,1371989355336454187
19104,1371989801009270017
19105,1372021111557411917
19106,1372032244109084641
19107,13720905
19108,1372100629938265535
19109,1372148500112405903
19110,1372161081771666053
19111,1372166777202294721
19112,1372216002598233929
19113,1372231564603317608
19114,1372236262307725817
19115,1372241619251383401
19116,1372242222173571904
19117,1372246174018911802
19118,1372426514078026582
19119,13724284
19120,1372491213047447582
19121,1372499412392336233
19122,13725091
19123,1372525930485302467
19124,1372545417292312839
19125,1372589258805289945
19126,1372596709664726260
19127,1372619567290974518
19128,1372631325179892453
19129,1372713587540085441
19130,1372737544702180198
19131,1372743400797237171
19132,1372776831650350178
19133,1372804742547111977
19134,1372810357008560520
19135,1372817826238756276
19136,1372855856257236748
19137,1372867589245635052
19138,1372886226014004423
19139,1372932846651380106
19140,13730290
19141,1373087016957833630
19142,13731021
19143,13731509
19144,1373193933702697007
19145,13732215
19146,1373232455088933328
19147,13732529
19148,1373260
19149,1373288547294340332
19150,1373289031154172082
19151,1373289785673382320
19152,1373300527942510491
19153,1373307501570671580
19154,1373311679343823039
19155,1373319213088021760
19156,1373325118902850664
19157,1373332861023259389
19158,1373340714457289857
19159,1373351121770070149
19160,1373370721779784663
19161,1373388175178338599
19162,1373399272139636035
19163,1373405434554005069
19164,13734123
19165,1373431927429340126
19166,1373432012550831825
19167,1373452608590927511
19168,1373463260710232637
19169,1373473253077770275
19170,1373505177867667620
19171,1373509154468025422
19172,1373511086645455494
19173,13735115
19174,1373650635850538057
19175,1373667851091164501
19176,1373696834996124681
19177,13738112
19178,1373892609678588524
19179,1373915344913344980
19180,1373936842787426027
19181,13739644
19182,1373970902591275772
19183,1373976176884284666
19184,1373976747876207742
19185,1373982309416253540
19186,1373987004124484880
19187,1373987309667929091
19188,1373989136494056327
19189,1373998851519973061
19190,1374018929982992779
19191,1374022546554398549
19192,1374031415107500498
19193,1374044587705735196
19194,1374060601789716991
19195,1374061974590665204
19196,1374068987743610361
19197,1374069766037066299
19198,1374078835024658297
19199,1374078985093644662
19200,1374082386147168672
19201,1374085931740549681
19202,1374099763398328228
19203,1374108197263701160
19204,1374128632348535037
19205,1374130897922910727
19206,1374133762864469796
19207,1374137865499944306
19208,1374142050707313878
19209,1374145710120481447
19210,1374194933915517722
19211,1374196473923820702
19212,1374205164909069481
19213,1374210513953603689
19214,1374242524344925180
19215,1374244208858729304
19216,1374261701950141757
19217,1374263178777771840
19218,1374271289888390142
19219,1374272257187784077
19220,1374283707399641186
19221,1374301623184810747
19222,1374318445512467842
19223,1374345040938811086
19224,1374371829276065531
19225,1374385320818696212
19226,1374399272899116661
19227,13744322
19228,13745644
19229,1374570455257502417
19230,1374585735364923922
19231,1374644522136974472
19232,1374656943206523874
19233,1374661161773149882
19234,1374664241628683039
19235,1374664890340255134
19236,1374664891534682382
19237,1374666832011128384
19238,1374678193113359956
19239,1374681158757630330
19240,1374688710456162957
19241,1374703792859505250
19242,1374719130109630868
19243,1374722290823948742
19244,1374761289482156920
19245,1374767650869016024
19246,1374775679579961428
19247,1374790508014254558
19248,1374791674458116386
19249,1374792498661254770
19250,1374793400612597526
19251,1374800643704287852
19252,1374803152135258768
19253,1374806777608340682
19254,13748136
19255,1374835251225383924
19256,1374839910880550623
19257,1374844385482214206
19258,1374845831494601618
19259,1374846243207947352
19260,1374852709225260375
19261,1374872350244952407
19262,1374883178587940244
19263,1374886354156533220
19264,1374899199839564455
19265,13749078
19266,1374914663421578816
19267,1374959906259540902
19268,1374968567129270366
19269,1374976585138618561
19270,1374989170528089664
19271,1375000637386954439
19272,1375004198486047067
19273,1375014797466490682
19274,1375021285668371312
19275,1375022985881927979
19276,1375025217031243023
19277,1375031602556692832
19278,1375042423998895949
19279,1375046017006246852
19280,13750502
19281,1375120602792467882
19282,13751766
19283,1375271313095513505
19284,13752815
19285,1375312905970723095
19286,1375362734541224557
19287,1375376880421452880
19288,1375382318646980243
19289,1375386940495214031
19290,1375387309805868582
19291,1375393925370328529
19292,1375396330082582459
19293,1375403283386775581
19294,1375430118684658759
19295,1375430335036560784
19296,1375451083162939813
19297,1375457277124523429
19298,1375466097374974002
19299,1375495527977193084
19300,1375500269936092879
19301,1375506774064695728
19302,1375521024846093648
19303,1375526548486260572
19304,1375527112025404672
19305,1375534014777865320
19306,1375561353089803129
19307,1375567695989815825
19308,1375568331815004342
19309,1375578073823280231
19310,1375591612620603539
19311,1375593862394922856
19312,1375595826655411307
19313,1375596996718627016
19314,1375599607129007610
19315,1375611987094452576
19316,1375617665674919023
19317,1375652120478603371
19318,1375654322113433975
19319,1375678570648414210
19320,1375696241677638334
19321,1375716566712774902
19322,1375778506310152776
19323,1375802455026831885
19324,1375814168170286222
19325,1375818024788388259
19326,1375831586295535572
19327,13758391
19328,1375883335873684956
19329,1375883451624758016
19330,1375883494628747016
19331,1376012769419584988
19332,1376066950770861326
19333,1376076473037344276
19334,1376110226163430986
19335,1376110249373466737
19336,1376113389821032224
19337,1376144348979936654
19338,1376155205810176163
19339,1376158531604290050
19340,1376169915914092871
19341,1376174476409149008
19342,1376184346353792129
19343,1376230442355963481
19344,1376262079169243325
19345,1376282229740913629
19346,1376284574978805050
19347,1376288607504877748
19348,1376299544418257104
19349,1376300126278091989
19350,1376305384125885719
19351,1376342150310924475
19352,1376393129193175497
19353,1376423530201006279
19354,13764353
19355,1376441495281932752
19356,1376448409245963054
19357,1376453287340187219
19358,1376465794771492436
19359,1376480451592208686
19360,1376481379455347072
19361,1376496405964352729
19362,1376519088868628130
19363,13766130
19364,13766525
19365,1376761320225398221
19366,1376783036450276263
19367,1376783184239357936
19368,13768178
19369,1376886711524983733
19370,1376909570820567339
19371,1376923715838755471
19372,13769493
19373,13769545
19374,1376961708601752917
19375,1376962924750785713
19376,1376980086610636030
19377,1376986703077273660
19378,1376990920051227231
19379,1376991106999195349
19380,1377003372255695568
19381,1377004104064548188
19382,1377005335534981024
19383,1377007861530948454
19384,1377055711330157216
19385,13770559
19386,1377058408141470366
19387,1377070996839991612
19388,1377099403389408549
19389,13770996
19390,1377111351068640433
19391,1377141185125435914
19392,13771529
19393,1377172526678268564
19394,1377174370658970785
19395,1377174421344456413
19396,1377174481163080632
19397,1377175383393175551
19398,1377182900523955055
19399,1377188024613971607
19400,1377192486977317906
19401,1377196190884726301
19402,1377232447697151569
19403,1377239611756243518
19404,1377252108611909479
19405,1377282631951932477
19406,1377320316420291946
19407,13774014
19408,1377489627047781168
19409,1377539166932672266
19410,1377548850630898852
19411,1377550064788922315
19412,1377555317329159800
19413,1377574154698345651
19414,1377588672919921832
19415,1377592696521506500
19416,13776
19417,1377600840332875548
19418,1377646572345314151
19419,1377652266127970273
19420,1377653882524783683
19421,1377695161305104452
19422,1377702690969535408
19423,1377707879914321682
19424,1377720533037739950
19425,1377759926916454043
19426,1377768473269520961
19427,1377776168821131619
19428,1377813931093970422
19429,1377823863841374047
19430,1377859021168734529
19431,1377873
19432,1377932879813290412
19433,1377969436860279109
19434,1377989954454959708
19435,1378069123028357740
19436,1378129266228212947
19437,1378148808824472927
19438,13782018
19439,1378264855445217226
19440,1378355636554334250
19441,1378372193238467058
19442,1378392429927999115
19443,1378392538209720466
19444,1378415069995893031
19445,1378429567732723529
19446,1378431226553514614
19447,13784416
19448,1378446356502897940
19449,1378477099753394643
19450,1378493217786512948
19451,1378519
19452,1378535901266492971
19453,1378544445687346074
19454,1378549523774955294
19455,1378552204561557864
19456,1378555813588347349
19457,1378566944430041019
19458,1378576466841182145
19459,1378595165917481390
19460,1378659244205142389
19461,1378661017192505136
19462,1378669744824078084
19463,1378675751263256760
19464,1378734429750473313
19465,1378775148076107185
19466,13788132
19467,13788581
19468,13789141
19469,1378923179244312816
19470,1378928897052702490
19471,1378936526336096104
19472,1378953459013460231
19473,1378964530367886354
19474,1378980454286429140
19475,1378986731086046003
19476,1378993474612958030
19477,1379002025915514256
19478,1379018416757586137
19479,1379025974948553029
19480,1379027287382745693
19481,1379035776392723686
19482,1379046273553493977
19483,1379048087610694685
19484,1379053076918669843
19485,1379060175065986207
19486,1379091512815587872
19487,1379111652824795241
19488,1379116818424959510
19489,1379118107310334346
19490,1379120481274979139
19491,1379122367967947800
19492,1379124548782687693
19493,1379127078250502840
19494,1379141146574501911
19495,1379159191159797388
19496,1379164784182379543
19497,1379168302317319483
19498,1379187841167350857
19499,1379189298384689458
19500,1379205165465172042
19501,1379214621612819280
19502,1379232356474173946
19503,1379236898955784152
19504,1379239019805434699
19505,1379243130659698173
19506,1379246152078350939
19507,1379272528522853443
19508,1379275831130973382
19509,1379289662781271222
19510,1379303993525659992
19511,1379308048467620480
19512,1379363100349661810
19513,1379370219468181361
19514,1379377124608086181
19515,1379384687600384735
19516,1379388588594616381
19517,1379394707109582782
19518,1379411839789876442
19519,13794689
19520,13795744
19521,1379617553695857350
19522,1379639001917250906
19523,1379661684117107677
19524,1379671320371950267
19525,1379672019207900664
19526,1379676896648681762
19527,1379678445726997410
19528,1379709013332499993
19529,1379714956272798315
19530,1379715392039087859
19531,13797219
19532,1379726339546193223
19533,1379728647453707882
19534,1379734984027853124
19535,1379756857692705314
19536,1379764710953771689
19537,1379775527091407372
19538,1379800426031701673
19539,13798011
19540,13798134
19541,1379822038266971459
19542,1379822094617901204
19543,1379822142514426946
19544,1379822238099392456
19545,1379822608002515371
19546,1379825879282741114
19547,1379829191608749459
19548,1379832385788684409
19549,1379841830593054907
19550,1379874015548653669
19551,1379877220685556181
19552,1379879179128018911
19553,1379879385218384315
19554,13799
19555,1379900649534229125
19556,1379906973816148442
19557,1379910001432098377
19558,1379916478026811717
19559,1379924468794489730
19560,1379926054523304126
19561,1379984392030462922
19562,1379987585606168403
19563,1379991917250538812
19564,1379993892208956269
19565,1380009847108466553
19566,1380016663325727337
19567,1380039578693416616
19568,1380060180943833746
19569,1380095904465602372
19570,1380133800728716639
19571,1380134373284027763
19572,1380147328876652226
19573,1380156803951982451
19574,1380166379657881421
19575,1380195396717725454
19576,13802647
19577,13802888
19578,1380326
19579,1380340547105950384
19580,1380343722820564931
19581,1380433430476750024
19582,1380441000256651669
19583,1380447012999352307
19584,1380448403235278352
19585,1380467092941501362
19586,1380500020198682131
19587,1380502643866498812
19588,1380511314024630497
19589,1380527893211394568
19590,1380528903332684625
19591,1380531582465707936
19592,1380558431701857283
19593,1380562221699162714
19594,1380581678295926894
19595,1380610041347763334
19596,1380629643995818412
19597,1380631009724854224
19598,1380639479528856563
19599,1380653801422991291
19600,1380675491508421549
19601,1380692977133909222
19602,1380695458930661213
19603,1380699374745341337
19604,1380706407527692603
19605,1380716483375536549
19606,1380735200968894531
19607,1380757095413691994
19608,1380757333291583843
19609,1380784360223123674
19610,1380787207788266275
19611,1380793339988021700
19612,1380803612021760597
19613,1380857047072012045
19614,1380880295354469343
19615,1380911684255673330
19616,13809807
19617,13810224
19618,13810977
19619,1381136827200395402
19620,1381165810053249646
19621,1381198021001134111
19622,1381241651141383852
19623,1381242302714578236
19624,1381251333912613480
19625,13812523
19626,1381271863499930187
19627,1381272094242021687
19628,1381277618530812112
19629,1381289080195225356
19630,1381297146016734912
19631,1381300
19632,1381318470102263229
19633,1381324302806149701
19634,1381326164729369338
19635,1381337069369063246
19636,1381341243976715433
19637,1381355123515773949
19638,1381355234320783905
19639,1381360716363704553
19640,1381369
19641,13813731
19642,1381374052117155547
19643,1381375364979031699
19644,1381375406482909769
19645,1381381755949362023
19646,1381386254500431675
19647,1381394293982955324
19648,1381394421630435750
19649,1381397226916442989
19650,1381432873294691209
19651,1381435742538099210
19652,1381440478080613717
19653,1381449297894159322
19654,1381451128876733694
19655,1381480841834366295
19656,1381490896384386615
19657,1381518144862735869
19658,1381521803459624521
19659,1381535044368210037
19660,1381548078451467996
19661,13815533
19662,1381556544898698656
19663,1381557325830172059
19664,1381560036064269073
19665,1381610875431298749
19666,1381612403817375553
19667,1381637540713039201
19668,1381705592167567937
19669,13817184
19670,1381735
19671,13817696
19672,1381804004080650310
19673,1381859681008085695
19674,1381874709122175026
19675,1381934194638280082
19676,1381935552615214012
19677,1381946071170461355
19678,1381966399903863491
19679,1381980751254959242
19680,1381994126938233448
19681,1381996674019399804
19682,1381999421000313997
19683,1382010968300358249
19684,1382012549462448248
19685,1382013898832912141
19686,1382013983553454751
19687,1382022858781337109
19688,1382025655401203013
19689,1382029860916545586
19690,1382035094442863262
19691,1382036343568021841
19692,1382061295538673023
19693,1382077957215987592
19694,1382078228250714254
19695,1382087608726755118
19696,1382090218889585023
19697,1382096882105262419
19698,1382107835306861746
19699,138211
19700,1382117366357523143
19701,1382118099255292864
19702,13821190
19703,1382120426333227235
19704,1382128957714594528
19705,1382136192876577656
19706,1382137403905928884
19707,1382141105917428578
19708,1382152998131733723
19709,1382157077105632258
19710,1382180260799389586
19711,1382186818277027067
19712,138221
19713,1382221612253471601
19714,1382225684686943820
19715,1382226776049475693
19716,13822881
19717,1382339543572683334
19718,1382357426263718801
19719,1382385455220522533
19720,138244
19721,13824596
19722,1382508637602684273
19723,13825154
19724,1382579
19725,1382581558433453506
19726,1382603107845876756
19727,1382613908702267194
19728,1382622603944722206
19729,1382680960870906689
19730,1382681492130489434
19731,1382684767846596551
19732,13827086
19733,1382729507160312141
19734,1382747355711162281
19735,13827959
19736,1382813568655615936
19737,1382838355801006137
19738,1382847362224108964
19739,1382869605178302930
19740,1382916802747335587
19741,1382942284362217495
19742,13829517
19743,13829617
19744,1382963244675894597
19745,13829680
19746,1382978446759565954
19747,13829923
19748,1382998565475787014
19749,13830003
19750,1383045685049121096
19751,1383050231656001553
19752,1383060609176780363
19753,1383062385289679656
19754,1383073337484438555
19755,1383086307784090712
19756,1383089040689130153
19757,1383094417454097497
19758,1383102223526020959
19759,1383131246715713343
19760,1383133652029417545
19761,1383167221153630223
19762,1383181744916792114
19763,1383263357454421890
19764,1383337800520243121
19765,1383371642532936403
19766,1383448053407490333
19767,1383506379003124288
19768,1383518034646076892
19769,1383530849547240212
19770,1383534150696868867
19771,1383534710447097074
19772,1383564583463074021
19773,1383579442513373539
19774,1383591071969759935
19775,1383608661155387718
19776,1383627544730064543
19777,1383666609817292978
19778,1383667921939522564
19779,1383674984749506459
19780,1383680335751197668
19781,1383708700705326799
19782,1383720226743059277
19783,1383720377582196627
19784,1383744187070051374
19785,1383762519933899464
19786,1383812861963335811
19787,1383852738224011895
19788,1383856776582944898
19789,1383899596301552289
19790,1383996520539664394
19791,1384024307792910848
19792,1384026572935250915
19793,1384068330392120165
19794,1384105429196113305
19795,1384106795557031947
19796,1384113209150401613
19797,1384118441883899033
19798,1384118775585291853
19799,1384122655250503900
19800,13841319
19801,1384133070861398141
19802,1384150313576782259
19803,1384153171785504020
19804,1384168299613127429
19805,13841965
19806,1384207415200635749
19807,1384208909965814534
19808,1384210781046804129
19809,1384223629018121386
19810,1384225620944595517
19811,1384229933136949880
19812,1384248659352056848
19813,1384256049713091831
19814,1384257746442615967
19815,1384279375331563028
19816,1384290789249891548
19817,1384299593630790607
19818,1384301407277302789
19819,1384315589396856582
19820,1384317224235399540
19821,1384331922673327719
19822,1384345905542675610
19823,1384347838954784535
19824,1384350358490649380
19825,1384353974749753134
19826,1384360784583942728
19827,1384366800757239623
19828,1384427080809981897
19829,1384453376000665547
19830,1384484284323593948
19831,1384505663247774739
19832,1384549296023909028
19833,1384555943265596223
19834,13845578
19835,13846519
19836,1384654406010928367
19837,13847172
19838,1384731720394465809
19839,1384733959726184048
19840,1384734227803017103
19841,1384748328617786183
19842,1384756287437896304
19843,13847841
19844,1384789388206883826
19845,13848005
19846,13848192
19847,1384821074743363559
19848,1384824541731031866
19849,1384826664727474367
19850,1384833151223145206
19851,1384869017069410771
19852,13848950
19853,1384897567989759365
19854,13849002
19855,1384903169604807078
19856,1384911054251506323
19857,1384912139883863645
19858,1384915817024365379
19859,1384919333065019827
19860,1384920110669183967
19861,1384920338808860346
19862,1384924177577140093
19863,1384924873451887799
19864,1384932962011706285
19865,1384940420657738595
19866,1384953904184703993
19867,1384957761091693317
19868,1384964868844619453
19869,1384965112952491193
19870,1384976187819678177
19871,1384987546018671731
19872,1384994246275562236
19873,1385027488912429567
19874,1385029271703207611
19875,1385038793382124444
19876,1385040621865758777
19877,1385041176870560606
19878,1385045998111387667
19879,1385059637908858107
19880,1385064025083601927
19881,1385077512555963564
19882,1385077680059627015
19883,1385089088569537281
19884,1385099827880649738
19885,1385103112975154499
19886,1385130138006670864
19887,1385155945934379958
19888,1385165010893411107
19889,1385174007559871489
19890,1385202437996906979
19891,1385220936528828101
19892,1385231458900130451
19893,1385260874849306912
19894,1385261495440892952
19895,1385277219740536347
19896,1385285904326198658
19897,1385303065110282862
19898,13854483
19899,1385473646009886106
19900,1385479437017898454
19901,1385514644342140311
19902,1385555774218143029
19903,1385590840397601333
19904,1385607938699815572
19905,1385625444657006312
19906,1385629444459005116
19907,1385632550334741499
19908,1385633954861127309
19909,1385649058655990929
19910,1385652911682552845
19911,1385662629263667327
19912,1385690494469225245
19913,1385690553135085631
19914,1385693018146878459
19915,1385697279280910368
19916,1385698795727564646
19917,1385702523498049403
19918,1385707046332021508
19919,1385708981173283623
19920,1385716572221258880
19921,1385722958584828957
19922,13857291
19923,1385738391275899806
19924,1385738689952582414
19925,1385741978996590385
19926,1385747747867927920
19927,1385747888484821123
19928,1385748622574978290
19929,13857521
19930,1385755022571195433
19931,1385758419382486826
19932,1385791468123765283
19933,1385835154811799754
19934,1385857283926699483
19935,1385885016377384017
19936,1385887807170507115
19937,138592
19938,1385928812344997886
19939,1385943055278824117
19940,1385948875639341062
19941,1385949593815008785
19942,1385956793780093039
19943,1386130234183538733
19944,13861444
19945,1386214857891421392
19946,1386225868221123751
19947,1386229455581339207
19948,1386250239885164075
19949,1386262097741655066
19950,1386266618624580482
19951,1386278990727389533
19952,1386298717118683208
19953,1386300102384445583
19954,1386301134894774291
19955,1386311821293444010
19956,1386330304715627139
19957,1386351886491797323
19958,1386356930756488204
19959,1386364303852077885
19960,1386376241521029163
19961,1386388554113707524
19962,1386426775897059892
19963,1386434582294089481
19964,1386447472881860812
19965,1386447525700243696
19966,1386447562035739557
19967,1386458009179132661
19968,1386468984862975885
19969,13864713
19970,1386479068834034820
19971,1386480364156214435
19972,1386480515050495140
19973,1386488258582122986
19974,1386491659262776556
19975,1386496612945242761
19976,1386556772263030282
19977,1386559491283069709
19978,1386584644604995858
19979,1386588103291901579
19980,1386595285358818892
19981,1386603898935540551
19982,1386604179699056085
19983,1386610367074761322
19984,1386611894099973399
19985,1386621349912987493
19986,13866238
19987,1386633827294645167
19988,1386643799003408528
19989,1386655014004819753
19990,1386670121189447434
19991,13867118
19992,1386742
19993,1386767555234534394
19994,13868053
19995,1386874754293673626
19996,1386911982008792240
19997,1386921658008474940
19998,1386932203407714885
19999,1386965518330903798
20000,1386969913948525199
20001,1386999114401306456
20002,1387000069033485036
20003,1387003582332053694
20004,1387023333482279901
20005,1387036046675855438
20006,1387064592456364191
20007,1387067419603227669
20008,1387084302692683167
20009,1387090894200647850
20010,1387104024982790200
20011,1387148054066991668
20012,1387182504890375434
20013,1387210323235515835
20014,1387214182627446093
20015,1387219485171252168
20016,1387226347336962366
20017,1387226880166795804
20018,1387226885235708428
20019,1387262919994154563
20020,1387267428698423971
20021,1387271817128707886
20022,1387299875907179877
20023,1387311442726355623
20024,1387311627496678087
20025,1387323174790206024
20026,1387334039234556098
20027,1387338817726252627
20028,1387341271019115554
20029,1387343371653488683
20030,1387360190609400909
20031,1387364066730404560
20032,1387421412020208143
20033,1387474914294904599
20034,1387486460213192151
20035,1387497578866455383
20036,1387539411036304965
20037,13876
20038,1387628727039893581
20039,1387655905561924887
20040,1387660764601545673
20041,13876681
20042,13877074
20043,1387749299092770708
20044,1387759916707350403
20045,1387767273960048073
20046,1387784545540602861
20047,1387785659715200402
20048,1387801116389533269
20049,1387806911071827925
20050,1387810
20051,1387841070414141209
20052,13878429
20053,1387855842566408348
20054,1387857072986696624
20055,1387888210437869694
20056,13878911
20057,1387891213489228916
20058,1387928820489438252
20059,1387952287441263995
20060,13879611
20061,1388011608342177183
20062,1388037577165863717
20063,1388064737422942318
20064,1388083604326190676
20065,1388103152086626083
20066,13881135
20067,1388119567114927727
20068,1388156520866055037
20069,13881920
20070,13882394
20071,13882552
20072,1388289418718680040
20073,13883754
20074,13884090
20075,1388410937976258991
20076,1388416315359247774
20077,1388430559448483770
20078,13884935
20079,1388494330936225305
20080,1388523
20081,13885407
20082,1388548900639452157
20083,1388549369132920620
20084,1388551515347735837
20085,1388556504218733618
20086,1388558742389056042
20087,1388560564367409803
20088,1388596399093125059
20089,1388603312620111466
20090,1388631893894562735
20091,1388661098487522408
20092,1388674286304398822
20093,1388714107728237320
20094,1388767738363468080
20095,1388774296376506520
20096,1388800873422831111
20097,1388812689315664655
20098,1388816793368287234
20099,1388832876505195563
20100,1388852348149454433
20101,1389120765477410374
20102,1389122889514348293
20103,1389141802851486117
20104,13891485
20105,1389151207296694391
20106,1389164438323885816
20107,1389164543492650491
20108,1389171102222488013
20109,1389197413642511255
20110,13892066
20111,1389208826758919554
20112,1389230370214402107
20113,1389231457316220842
20114,1389237281463894155
20115,1389279083849339223
20116,1389285151880208934
20117,1389287008366267612
20118,1389308591844484867
20119,1389332264390098780
20120,1389335778608749333
20121,1389348318578288580
20122,1389357350840977669
20123,1389363234697307636
20124,1389370721337311391
20125,1389372848801615415
20126,1389378300086349483
20127,1389381541886736235
20128,1389388766993074865
20129,1389399831552010184
20130,1389401065158811913
20131,1389405200479687764
20132,1389412112259908708
20133,1389412516128812394
20134,1389414488429391715
20135,1389415743447209812
20136,1389417273069051118
20137,1389422665360169647
20138,1389423581960434478
20139,1389429614326042441
20140,1389433530444904325
20141,1389443725829780883
20142,1389468456414852004
20143,1389470366537991540
20144,13894813
20145,1389484398389082621
20146,1389509019521769644
20147,1389527860927641091
20148,1389574330521319603
20149,1389632544903583027
20150,1389632915266295561
20151,1389647041602524792
20152,13896608
20153,13897504
20154,1389802816456593544
20155,1389869894712965377
20156,1389889452853572869
20157,1389897639100068918
20158,13899
20159,1389910212229990457
20160,1389910716908432327
20161,1389926975503040504
20162,1389936847163031313
20163,1389940516441908412
20164,1389942247874490206
20165,1389942285689051976
20166,1389942869437521880
20167,1389946293085354092
20168,1389961385260910021
20169,1389971130586921737
20170,1389971637574480112
20171,1389972806138666993
20172,1389974993218138963
20173,13900
20174,1390001864011319319
20175,13900058
20176,1390020778009268609
20177,1390024971763183469
20178,1390025788460378550
20179,1390027299904871283
20180,1390028031299059274
20181,1390029551544738361
20182,1390030378967977843
20183,1390031049651106785
20184,1390032969997338788
20185,1390033630090694567
20186,1390034071427316926
20187,1390049380292542998
20188,1390051593287805553
20189,1390055263696940059
20190,1390061102605080337
20191,1390062707468713978
20192,1390075630013416630
20193,1390099713376392352
20194,13901
20195,1390111588404865330
20196,1390114311123623506
20197,1390120929890883456
20198,1390124140770078955
20199,1390141935749291606
20200,1390143330854012520
20201,1390167225545697199
20202,1390242950306323378
20203,13902725
20204,1390273507807233504
20205,1390287388797863066
20206,1390294641264761728
20207,1390415050583907348
20208,1390510799685853823
20209,1390520107962277309
20210,1390545332408551780
20211,1390593062765791355
20212,1390630773750711792
20213,1390638873893264764
20214,1390639607222382326
20215,1390643311707301883
20216,1390644690965650350
20217,1390647443335347522
20218,1390656485740995206
20219,1390664783139747881
20220,1390675618378256631
20221,1390676973283476756
20222,1390679637562475324
20223,1390690509692040431
20224,1390706923562178972
20225,1390715440852711631
20226,1390726065330304390
20227,1390731770487032026
20228,1390732541579657460
20229,1390742923113356372
20230,1390742923315684009
20231,1390745486517560068
20232,1390747088688349350
20233,1390751776560939267
20234,1390757253002309254
20235,1390761341741889849
20236,1390784134756789729
20237,1390786316042137908
20238,1390806274738189577
20239,1390813467123225234
20240,1390814408577094780
20241,1390819852452660444
20242,1390828045419062702
20243,1390841288344067529
20244,1390844057215861383
20245,1390846071327607011
20246,1390852328209933960
20247,1390856488791791479
20248,1390856544191055730
20249,1390878378866211951
20250,1390878424303585818
20251,1390891308672102171
20252,1390897750268401588
20253,1390901805136972176
20254,1390934470069974692
20255,1390994615960060774
20256,1390995460027936684
20257,1391007680159926527
20258,1391012676132664934
20259,13910530
20260,13911984
20261,1391247895378101389
20262,13912712
20263,1391279287309719209
20264,1391311155640994727
20265,1391354698549046890
20266,1391355027063937496
20267,1391357685128743617
20268,1391357770372216007
20269,1391361174237569422
20270,1391367665331459980
20271,1391388339604212009
20272,1391388344901423608
20273,1391388785762908027
20274,1391395390656385048
20275,1391396880979441918
20276,1391400842449915875
20277,1391406879051355978
20278,13914201
20279,1391428179616130718
20280,1391440289332099293
20281,1391467852101354873
20282,1391468633419058676
20283,13914689
20284,1391470301626651678
20285,1391470303089232351
20286,1391472135197701118
20287,1391472778219581029
20288,1391500527901596295
20289,1391527452986972436
20290,1391539717654357941
20291,1391546262091527772
20292,1391550388283949079
20293,1391564301139999394
20294,1391566185291076184
20295,1391571767950954291
20296,1391573023632729279
20297,1391587953772021354
20298,1391588511820804380
20299,1391600299124480388
20300,13916049
20301,1391608447361950328
20302,1391671358192636884
20303,1391695092899042107
20304,1391709381350381409
20305,1391714787756790590
20306,1391728669589628514
20307,1391730726889892591
20308,1391730901300947431
20309,1391733673205337152
20310,1391751676714484531
20311,1391890775936986833
20312,1392024173130395573
20313,1392071471560772185
20314,1392076345462819538
20315,1392078935690078647
20316,1392079
20317,13920801
20318,1392084530920443618
20319,1392100059166270850
20320,1392101807484872569
20321,1392101835137709074
20322,1392109196390862322
20323,1392110529764977684
20324,1392119078316397063
20325,1392139260499268014
20326,1392144
20327,1392152393534552770
20328,1392166716958841124
20329,1392186309934702757
20330,1392189722041936920
20331,1392196531659221528
20332,1392200308398009360
20333,1392202150838007650
20334,1392202504467504584
20335,1392204
20336,13922243
20337,1392224850122323379
20338,1392226400395500553
20339,1392244500678389449
20340,1392250415155878137
20341,1392251100607943897
20342,1392254108799367929
20343,1392254979218191753
20344,1392268640484635453
20345,1392270917043927725
20346,1392274921459496538
20347,1392284117490445512
20348,1392284227655215923
20349,1392307118964336298
20350,1392324855103287423
